,path,img_names,label
605,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000685/0000002.jpg,0000002.jpg,0007_0000685
606,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000685/0000005.jpg,0000005.jpg,0007_0000685
607,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000685/0007_0000685_script.jpg,0007_0000685_script.jpg,0007_0000685
608,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000685/0000008.jpg,0000008.jpg,0007_0000685
609,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000685/0000009.jpg,0000009.jpg,0007_0000685
610,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000001.jpg,0000001.jpg,0007_0001333
611,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000000.jpg,0000000.jpg,0007_0001333
612,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000003.jpg,0000003.jpg,0007_0001333
613,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000006.jpg,0000006.jpg,0007_0001333
614,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000004.jpg,0000004.jpg,0007_0001333
615,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000011.jpg,0000011.jpg,0007_0001333
616,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0007_0001333_script.jpg,0007_0001333_script.jpg,0007_0001333
617,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001333/0000008.jpg,0000008.jpg,0007_0001333
618,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001139/0000000.jpg,0000000.jpg,0007_0001139
619,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001139/0000003.jpg,0000003.jpg,0007_0001139
620,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001139/0007_0001139_script.jpg,0007_0001139_script.jpg,0007_0001139
621,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001139/0000009.jpg,0000009.jpg,0007_0001139
622,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000823/0000004.jpg,0000004.jpg,0007_0000823
623,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000823/0000010.jpg,0000010.jpg,0007_0000823
624,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000823/0000005.jpg,0000005.jpg,0007_0000823
625,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000823/0007_0000823_script_2.jpg,0007_0000823_script_2.jpg,0007_0000823
626,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000823/0007_0000823_script.jpg,0007_0000823_script.jpg,0007_0000823
627,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000649/0007_0000649_script.jpg,0007_0000649_script.jpg,0007_0000649
628,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000649/0000011.jpg,0000011.jpg,0007_0000649
629,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000649/0000005.jpg,0000005.jpg,0007_0000649
630,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000649/0000009.jpg,0000009.jpg,0007_0000649
631,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001334/0000001.jpg,0000001.jpg,0007_0001334
632,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001334/0000000.jpg,0000000.jpg,0007_0001334
633,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001334/0000007.jpg,0000007.jpg,0007_0001334
634,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001334/0000004.jpg,0000004.jpg,0007_0001334
635,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001334/0007_0001334_script.jpg,0007_0001334_script.jpg,0007_0001334
636,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0000001.jpg,0000001.jpg,0007_0000682
637,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0000000.jpg,0000000.jpg,0007_0000682
638,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0000007.jpg,0000007.jpg,0007_0000682
639,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0000006.jpg,0000006.jpg,0007_0000682
640,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0000010.jpg,0000010.jpg,0007_0000682
641,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000682/0007_0000682_script.jpg,0007_0000682_script.jpg,0007_0000682
642,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000676/0007_0000676_script.jpg,0007_0000676_script.jpg,0007_0000676
643,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000676/0000006.jpg,0000006.jpg,0007_0000676
644,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000676/0000010.jpg,0000010.jpg,0007_0000676
645,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000815/0007_0000815_script.jpg,0007_0000815_script.jpg,0007_0000815
646,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000815/0000006.jpg,0000006.jpg,0007_0000815
647,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000815/0000010.jpg,0000010.jpg,0007_0000815
648,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000815/0000008.jpg,0000008.jpg,0007_0000815
649,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0000000.jpg,0000000.jpg,0007_0001302
650,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0000006.jpg,0000006.jpg,0007_0001302
651,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0000004.jpg,0000004.jpg,0007_0001302
652,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0000005.jpg,0000005.jpg,0007_0001302
653,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0007_0001302_script.jpg,0007_0001302_script.jpg,0007_0001302
654,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001302/0000008.jpg,0000008.jpg,0007_0001302
655,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0000001.jpg,0000001.jpg,0007_0001130
656,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0000010.jpg,0000010.jpg,0007_0001130
657,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0000011.jpg,0000011.jpg,0007_0001130
658,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0000005.jpg,0000005.jpg,0007_0001130
659,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0007_0001130_script.jpg,0007_0001130_script.jpg,0007_0001130
660,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001130/0000008.jpg,0000008.jpg,0007_0001130
661,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000678/0000001.jpg,0000001.jpg,0007_0000678
662,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000678/0000009.jpg,0000009.jpg,0007_0000678
663,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000678/0007_0000678_script.jpg,0007_0000678_script.jpg,0007_0000678
664,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001108/0000000.jpg,0000000.jpg,0007_0001108
665,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001108/0007_0001108_script.jpg,0007_0001108_script.jpg,0007_0001108
666,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000647/0000010.jpg,0000010.jpg,0007_0000647
667,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000647/0000005.jpg,0000005.jpg,0007_0000647
668,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000647/0007_0000647_script.jpg,0007_0000647_script.jpg,0007_0000647
669,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001137/0000000.jpg,0000000.jpg,0007_0001137
670,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001137/0000002.jpg,0000002.jpg,0007_0001137
671,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001137/0000005.jpg,0000005.jpg,0007_0001137
672,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001137/0007_0001137_script.jpg,0007_0001137_script.jpg,0007_0001137
673,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000000.jpg,0000000.jpg,0007_0001305
674,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000002.jpg,0000002.jpg,0007_0001305
675,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0007_0001305_script.jpg,0007_0001305_script.jpg,0007_0001305
676,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000003.jpg,0000003.jpg,0007_0001305
677,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000007.jpg,0000007.jpg,0007_0001305
678,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000004.jpg,0000004.jpg,0007_0001305
679,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000011.jpg,0000011.jpg,0007_0001305
680,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001305/0000008.jpg,0000008.jpg,0007_0001305
681,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000879/0000002.jpg,0000002.jpg,0007_0000879
682,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000879/0000010.jpg,0000010.jpg,0007_0000879
683,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000879/0000008.jpg,0000008.jpg,0007_0000879
684,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000879/0007_0000879_script.jpg,0007_0000879_script.jpg,0007_0000879
685,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001197/0000010.jpg,0000010.jpg,0007_0001197
686,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001197/0007_0001197_script.jpg,0007_0001197_script.jpg,0007_0001197
687,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001351/0000001.jpg,0000001.jpg,0007_0001351
688,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001351/0000002.jpg,0000002.jpg,0007_0001351
689,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001351/0000007.jpg,0000007.jpg,0007_0001351
690,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001351/0000010.jpg,0000010.jpg,0007_0001351
691,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001351/0007_0001351_script.jpg,0007_0001351_script.jpg,0007_0001351
692,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000001.jpg,0000001.jpg,0007_0001164
693,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000000.jpg,0000000.jpg,0007_0001164
694,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0007_0001164_script.jpg,0007_0001164_script.jpg,0007_0001164
695,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000007.jpg,0000007.jpg,0007_0001164
696,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000004.jpg,0000004.jpg,0007_0001164
697,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000005.jpg,0000005.jpg,0007_0001164
698,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0000009.jpg,0000009.jpg,0007_0001164
699,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001164/0007_0001164_script_2.jpg,0007_0001164_script_2.jpg,0007_0001164
700,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001356/0000000.jpg,0000000.jpg,0007_0001356
701,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001356/0000010.jpg,0000010.jpg,0007_0001356
702,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001356/0007_0001356_script_2.jpg,0007_0001356_script_2.jpg,0007_0001356
703,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001356/0007_0001356_script.jpg,0007_0001356_script.jpg,0007_0001356
704,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000001.jpg,0000001.jpg,0007_0001152
705,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000000.jpg,0000000.jpg,0007_0001152
706,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000002.jpg,0000002.jpg,0007_0001152
707,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000003.jpg,0000003.jpg,0007_0001152
708,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000011.jpg,0000011.jpg,0007_0001152
709,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0007_0001152_script.jpg,0007_0001152_script.jpg,0007_0001152
710,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0000009.jpg,0000009.jpg,0007_0001152
711,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001152/0007_0001152_script_2.jpg,0007_0001152_script_2.jpg,0007_0001152
712,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001360/0000006.jpg,0000006.jpg,0007_0001360
713,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001360/0000011.jpg,0000011.jpg,0007_0001360
714,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001360/0007_0001360_script.jpg,0007_0001360_script.jpg,0007_0001360
715,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001360/0000008.jpg,0000008.jpg,0007_0001360
716,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001394/0007_0001394_script.jpg,0007_0001394_script.jpg,0007_0001394
717,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001394/0000008.jpg,0000008.jpg,0007_0001394
718,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000883/0000007.jpg,0000007.jpg,0007_0000883
719,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000883/0000005.jpg,0000005.jpg,0007_0000883
720,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000883/0007_0000883_script.jpg,0007_0000883_script.jpg,0007_0000883
721,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0000001.jpg,0000001.jpg,0007_0001393
722,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0000000.jpg,0000000.jpg,0007_0001393
723,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0000006.jpg,0000006.jpg,0007_0001393
724,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0000004.jpg,0000004.jpg,0007_0001393
725,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0000009.jpg,0000009.jpg,0007_0001393
726,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001393/0007_0001393_script.jpg,0007_0001393_script.jpg,0007_0001393
727,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001367/0000000.jpg,0000000.jpg,0007_0001367
728,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001367/0007_0001367_script.jpg,0007_0001367_script.jpg,0007_0001367
729,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000884/0000000.jpg,0000000.jpg,0007_0000884
730,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000884/0000007.jpg,0000007.jpg,0007_0000884
731,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000884/0000006.jpg,0000006.jpg,0007_0000884
732,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000884/0007_0000884_script.jpg,0007_0000884_script.jpg,0007_0000884
733,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000884/0000008.jpg,0000008.jpg,0007_0000884
734,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000000.jpg,0000000.jpg,0007_0001358
735,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000004.jpg,0000004.jpg,0007_0001358
736,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000010.jpg,0000010.jpg,0007_0001358
737,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000011.jpg,0000011.jpg,0007_0001358
738,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0007_0001358_script.jpg,0007_0001358_script.jpg,0007_0001358
739,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000008.jpg,0000008.jpg,0007_0001358
740,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001358/0000009.jpg,0000009.jpg,0007_0001358
741,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000001.jpg,0000001.jpg,0007_0000679
742,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000002.jpg,0000002.jpg,0007_0000679
743,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0007_0000679_script_2.jpg,0007_0000679_script_2.jpg,0007_0000679
744,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0007_0000679_script_3.jpg,0007_0000679_script_3.jpg,0007_0000679
745,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000006.jpg,0000006.jpg,0007_0000679
746,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000010.jpg,0000010.jpg,0007_0000679
747,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000011.jpg,0000011.jpg,0007_0000679
748,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0007_0000679_script.jpg,0007_0000679_script.jpg,0007_0000679
749,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000679/0000009.jpg,0000009.jpg,0007_0000679
750,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001304/0000002.jpg,0000002.jpg,0007_0001304
751,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001304/0000007.jpg,0000007.jpg,0007_0001304
752,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001304/0000010.jpg,0000010.jpg,0007_0001304
753,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001304/0000005.jpg,0000005.jpg,0007_0001304
754,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001304/0007_0001304_script.jpg,0007_0001304_script.jpg,0007_0001304
755,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001136/0000004.jpg,0000004.jpg,0007_0001136
756,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001136/0000011.jpg,0000011.jpg,0007_0001136
757,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001136/0000005.jpg,0000005.jpg,0007_0001136
758,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001136/0007_0001136_script.jpg,0007_0001136_script.jpg,0007_0001136
759,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001136/0007_0001136_script_2.jpg,0007_0001136_script_2.jpg,0007_0001136
760,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0000001.jpg,0000001.jpg,0007_0000646
761,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0000000.jpg,0000000.jpg,0007_0000646
762,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0000003.jpg,0000003.jpg,0007_0000646
763,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0000006.jpg,0000006.jpg,0007_0000646
764,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0007_0000646_script.jpg,0007_0000646_script.jpg,0007_0000646
765,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000646/0007_0000646_script_2.jpg,0007_0000646_script_2.jpg,0007_0000646
766,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000000.jpg,0000000.jpg,0007_0001131
767,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0007_0001131_script.jpg,0007_0001131_script.jpg,0007_0001131
768,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000003.jpg,0000003.jpg,0007_0001131
769,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000006.jpg,0000006.jpg,0007_0001131
770,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000004.jpg,0000004.jpg,0007_0001131
771,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000010.jpg,0000010.jpg,0007_0001131
772,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000005.jpg,0000005.jpg,0007_0001131
773,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001131/0000009.jpg,0000009.jpg,0007_0001131
774,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000000.jpg,0000000.jpg,0007_0001303
775,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000007.jpg,0000007.jpg,0007_0001303
776,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000006.jpg,0000006.jpg,0007_0001303
777,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000004.jpg,0000004.jpg,0007_0001303
778,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000010.jpg,0000010.jpg,0007_0001303
779,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0000008.jpg,0000008.jpg,0007_0001303
780,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001303/0007_0001303_script.jpg,0007_0001303_script.jpg,0007_0001303
781,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000822/0000002.jpg,0000002.jpg,0007_0000822
782,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000822/0007_0000822_script.jpg,0007_0000822_script.jpg,0007_0000822
783,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000822/0000006.jpg,0000006.jpg,0007_0000822
784,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000822/0000004.jpg,0000004.jpg,0007_0000822
785,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000001.jpg,0000001.jpg,0007_0000648
786,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000003.jpg,0000003.jpg,0007_0000648
787,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000006.jpg,0000006.jpg,0007_0000648
788,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000010.jpg,0000010.jpg,0007_0000648
789,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000005.jpg,0000005.jpg,0007_0000648
790,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0007_0000648_script.jpg,0007_0000648_script.jpg,0007_0000648
791,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000648/0000008.jpg,0000008.jpg,0007_0000648
792,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0000001.jpg,0000001.jpg,0007_0001138
793,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0000000.jpg,0000000.jpg,0007_0001138
794,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0000003.jpg,0000003.jpg,0007_0001138
795,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0000006.jpg,0000006.jpg,0007_0001138
796,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0000011.jpg,0000011.jpg,0007_0001138
797,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001138/0007_0001138_script.jpg,0007_0001138_script.jpg,0007_0001138
798,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000677/0000007.jpg,0000007.jpg,0007_0000677
799,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000677/0000010.jpg,0000010.jpg,0007_0000677
800,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000677/0007_0000677_script.jpg,0007_0000677_script.jpg,0007_0000677
801,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001107/0007_0001107_script.jpg,0007_0001107_script.jpg,0007_0001107
802,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001107/0000008.jpg,0000008.jpg,0007_0001107
803,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000825/0000001.jpg,0000001.jpg,0007_0000825
804,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000825/0000000.jpg,0000000.jpg,0007_0000825
805,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0000825/0007_0000825_script.jpg,0007_0000825_script.jpg,0007_0000825
806,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0000001.jpg,0000001.jpg,0007_0001332
807,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0000000.jpg,0000000.jpg,0007_0001332
808,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0007_0001332_script.jpg,0007_0001332_script.jpg,0007_0001332
809,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0000007.jpg,0000007.jpg,0007_0001332
810,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0000010.jpg,0000010.jpg,0007_0001332
811,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001332/0000008.jpg,0000008.jpg,0007_0001332
812,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000001.jpg,0000001.jpg,0007_0001100
813,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000000.jpg,0000000.jpg,0007_0001100
814,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000003.jpg,0000003.jpg,0007_0001100
815,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000007.jpg,0000007.jpg,0007_0001100
816,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000004.jpg,0000004.jpg,0007_0001100
817,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000005.jpg,0000005.jpg,0007_0001100
818,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0000008.jpg,0000008.jpg,0007_0001100
819,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001100/0007_0001100_script.jpg,0007_0001100_script.jpg,0007_0001100
820,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001154/0000006.jpg,0000006.jpg,0007_0001154
821,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001154/0000004.jpg,0000004.jpg,0007_0001154
822,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001154/0000011.jpg,0000011.jpg,0007_0001154
823,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001154/0007_0001154_script.jpg,0007_0001154_script.jpg,0007_0001154
824,/Users/sharduljanaskar/Documents/face_classification/trainset/0007/0007_0001392/0000002.jpg,0000002.jpg,0007_0001392
